,freqs,ampl_over_asd,phi_inj,phi_npe_map,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
484,46.97318404656501,3.6147752497408104e+21,8.411052340203366,11.043041323256801,-6.476194725620741,15.7571648533862,9.28097012776546
485,47.12356294272008,3.613493487619001e+21,8.362388661374796,10.994604762074841,-6.491122765356955,15.724157370198052,9.233034604841096
486,47.274423258495055,3.6121494816062497e+21,8.313998219501531,10.946379854907734,-6.505935675054913,15.691314194807305,9.18537851975239
487,47.42576653509588,3.6107673085547003e+21,8.265879608042852,10.89836660175548,-6.52063412419396,15.6586284331805,9.137994308986539
488,47.5775943186625,3.609342561436358e+21,8.218031426237008,10.850561551737405,-6.5352187786156914,15.62610525584273,9.090886477227038
489,47.729908160284616,3.607860524554829e+21,8.17045227909531,10.802964704853506,-6.549690300543363,15.593738343263325,9.044048042719963
490,47.88270961601755,3.606345424583779e+21,8.123140777393443,10.755576061103787,-6.564049348601461,15.56152999345344,8.99748064485198
491,48.03600024689818,3.6047743401185326e+21,8.076095537658679,10.708393319901123,-6.578296577834305,15.529480780915863,8.951184203081558
492,48.18978161896087,3.6031603510450407e+21,8.029315182166414,10.66141763153908,-6.592432639726065,15.497587833136652,8.905155193410588
493,48.34405530325339,3.601509730355001e+21,7.982798338925912,10.614644394843419,-6.606458182217947,15.465851724618595,8.859393542400648
494,48.498822875853044,3.599797652682105e+21,7.936543641674438,10.568077060694817,-6.620373849729027,15.43427015735054,8.813896307621512
495,48.654085917882774,3.598052871782257e+21,7.89054972986596,10.521712178212598,-6.634180283174008,15.402843705835274,8.768663422661266
496,48.80984601552725,3.596258432293985e+21,7.844815248660224,10.475549747396759,-6.647878119981495,15.371571795570011,8.723693675588516
497,48.9661047600492,3.594416557117053e+21,7.79933884891693,10.429587467660186,-6.661467994113215,15.34045442655475,8.678986432441535
498,49.12286374780549,3.5925422910929424e+21,7.754119187180689,10.383826489296435,-6.67495053608229,15.309488151772761,8.634537615690473
499,49.28012458026362,3.5906056146781355e+21,7.709154925675662,10.338264511718391,-6.688326372971555,15.278675843737988,8.590349470766434
500,49.437888864017914,3.5886353925169144e+21,7.664444732290888,10.29290268521961,-6.701596128451509,15.248014629936486,8.546418501484977
501,49.59615821080606,3.5866212889369043e+21,7.619987280574018,10.247737558919418,-6.714760422798649,15.217504510368258,8.50274408756961
502,49.75493423752546,3.584555867945515e+21,7.57578124971713,10.202770283111372,-6.727819872913937,15.187143187022151,8.459323314108214
503,49.91421856624993,3.582458504414591e+21,7.5318253245493825,10.157998557208353,-6.740775092340316,15.156934106914896,8.41615901457458
504,50.07401282424603,3.5803050643352243e+21,7.48811819552323,10.113421230916805,-6.753626691280202,15.12687095051582,8.373244259235618
505,50.23431864398994,3.5781137931738745e+21,7.444658558705041,10.069041755117402,-6.76637527661404,15.096959462852801,8.330584186238761
506,50.3951376631839,3.5758842735255675e+21,7.4014451157652035,10.024852077755233,-6.779021451917726,15.067192749892392,8.288171297974667
507,50.556471524773116,3.5735998379628665e+21,7.358476573964376,9.980856800004533,-6.791565817479483,15.037573684148523,8.24600786666904
508,50.71832187696246,3.5712840441921284e+21,7.3157516461434735,9.937052470984625,-6.80400897031835,15.008103989129566,8.204095018811216
509,50.880690373233314,3.5689182215815404e+21,7.273269050713095,9.893440240989069,-6.816351504201088,14.978777345304849,8.162425841103762
510,51.043578672360525,3.566510502125218e+21,7.2310275116402885,9.850017809430746,-6.828594009659245,14.949595476182733,8.121001466523488
511,51.206988438429306,3.564070073707258e+21,7.189025758438867,9.806784026016098,-6.8407370740067135,14.920557807260435,8.079820733253722
512,51.370921340852185,3.5615715128579326e+21,7.147262526155873,9.763738890745124,-6.8527812813568,14.89166836005747,8.038887078700668
513,51.53537905438613,3.559042122901799e+21,7.105736555361229,9.720881253324265,-6.864727212638956,14.862917368026439,7.9981901553874835
514,51.70036325914964,3.556468402797798e+21,7.064446592133955,9.678211113753521,-6.8765754456159724,14.834310001692437,7.957734556076464
515,51.865875640639885,3.553849364552996e+21,7.023391388052075,9.635728472032895,-6.888326554900763,14.805843963044309,7.917517408143546
516,52.031917889750005,3.551199931838998e+21,6.982569700179276,9.593429877281705,-6.8999811119728065,14.777522699098785,7.877541587125979
517,52.19849170278631,3.5484951377307097e+21,6.941980291053151,9.551314754353175,-6.911539685195216,14.749339315822407,7.837799630627191
518,52.3655987814856,3.54575732540705e+21,6.901621928672182,9.509384253540862,-6.923002839831364,14.721295536723542,7.798292696892178
519,52.533240833032586,3.542980759145843e+21,6.861493386484333,9.46763664940443,-6.93437113806064,14.693391936304977,7.759020798244337
520,52.70141957007731,3.540155591015932e+21,6.821593443372407,9.426070791650316,-6.945645138995386,14.665629089069498,7.719983950074112
521,52.870136710752654,3.5373007266963375e+21,6.781920883644843,9.384686680278524,-6.95682539869748,14.6380023989948,7.68117700029732
522,53.039393978691955,3.534396292757421e+21,6.742474497019152,9.343483740142274,-6.9679124701936495,14.610512440583673,7.642599970390023
523,53.209193103046445,3.531455476974706e+21,6.703253078611625,9.302459670654445,-6.978906903492362,14.58316093734448,7.6042540338521185
524,53.37953581850314,3.5284811537873114e+21,6.664255428923566,9.261615622108598,-6.989809245599505,14.555947889277224,7.566138643677719
525,53.550423865302356,3.5254553076352386e+21,6.625480353826916,9.220948143624058,-7.000620040534657,14.52886812585681,7.528248085322153
526,53.721858989255594,3.5224005825407117e+21,6.586926664554585,9.18045896064116,-7.011339829346085,14.501922796088813,7.490582966742728
527,53.893842941763346,3.519301761319714e+21,6.548593177683005,9.140146922866347,-7.021969150127765,14.475112474476022,7.453143324348257
528,54.066377479833065,3.516163411253442e+21,6.510478715122468,9.10001030485928,-7.032508538034202,14.448436012012861,7.415927473978659
529,54.23946436609695,3.512996797333691e+21,6.472582104100776,9.0600479563264,-7.042958525296175,14.421895132207695,7.37893660691152
530,54.41310536883015,3.509775801688684e+21,6.434902177151843,9.020261027561265,-7.053319641236352,14.395485239038218,7.342165597801865
531,54.58730226196867,3.5065268362461803e+21,6.39743777210199,8.98064779312354,-7.063592412284897,14.369206907007218,7.305614494722321
532,54.762056825127544,3.50323923865776e+21,6.360187732054348,8.94120652757288,-7.073777361994532,14.343060710617484,7.2692833486229524
533,54.93737084361906,3.4999092620329626e+21,6.323150905377458,8.901935505468954,-7.08387501105587,14.317048373377379,7.233173362321509
534,55.11324610847092,3.4965516101320227e+21,6.28632614568965,8.862838177692435,-7.093885877312705,14.291163001253448,7.197277123940743
535,55.28968441644464,3.493145501027056e+21,6.24971231184809,8.823911668509426,-7.103810475777134,14.26540746675963,7.1615969909824955
536,55.46668757005386,3.4897082512850404e+21,6.2133082679307305,8.785154252479588,-7.113649318644469,14.239781482644531,7.1261321640000626
537,55.64425737758266,3.4862374516201347e+21,6.177112883225913,8.746567079896481,-7.1234029153080405,14.214286485165122,7.090883569857081
538,55.822395653104195,3.4827215943830193e+21,6.141125032215038,8.708147275026207,-7.133071772374672,14.18891816555049,7.055846393175818
539,56.0011042164991,3.479178984184444e+21,6.105343594562012,8.669895988162324,-7.142656393678449,14.163677672806212,7.021021279127764
540,56.180384893474155,3.475593415816524e+21,6.069767455095666,8.631810918717717,-7.15215728029665,14.138562421669745,6.986405141373095
541,56.360239515580936,3.4719737873416113e+21,6.034395503798692,8.593892066692382,-7.1615749305633205,14.11357700816339,6.952002077600069
542,56.54066992023453,3.468325521386674e+21,5.999226635790554,8.556138281792764,-7.170909840084143,14.08871367649951,6.9178038364153664
543,56.721677950732214,3.464629987386255e+21,5.964259751313742,8.518550139165638,-7.180162501751488,14.06397587369483,6.883813371943342
544,56.90326545627239,3.460908689617539e+21,5.929493755720021,8.48112591337067,-7.189333405757753,14.039363025246564,6.850029619488811
545,57.08543429197345,3.457149351669982e+21,5.894927559457095,8.44386502926108,-7.19842303961055,14.014873694897743,6.816450655287192
546,57.26818631889267,3.453353644284376e+21,5.860560078049628,8.406766911690084,-7.207431888146516,13.9905110424137,6.783079154267185
547,57.451523404045375,3.449532612994471e+21,5.82639023208932,8.369830410364129,-7.216360433545581,13.96626817376098,6.7499077402153995
548,57.6354474204238,3.4456647871569797e+21,5.792416947219247,8.33305552528321,-7.225209155344899,13.94214796145352,6.716938806108621
549,57.81996024701644,3.4417708909662705e+21,5.758639154115767,8.296439955860212,-7.233978530453283,13.918148681982958,6.684170151529675
550,58.00506376882706,3.437844029179679e+21,5.725055788478465,8.259985427535472,-7.242669033164677,13.894274069617415,6.651605036452739
551,58.19075987689405,3.433878341937862e+21,5.691665791011748,8.223689639721874,-7.251281135171977,13.870517230323436,6.619236095151459
552,58.37705046830972,3.429888390530312e+21,5.6584681074100684,8.187552017272637,-7.25981530558131,13.84688103661496,6.58706573103365
553,58.56393744623976,3.4258568409327526e+21,5.625461688347131,8.151571985040981,-7.268272010925473,13.823364052235018,6.555092041309545
554,58.751422719942504,3.421796574526004e+21,5.592645489456084,8.115750118173686,-7.276651715177158,13.799968287943367,6.523316572766209
555,58.93950820478866,3.4177082401955544e+21,5.560018471314829,8.080082965790076,-7.284954879763202,13.77668828596352,6.491733406200318
556,59.12819582228067,3.413579026953914e+21,5.527579599434839,8.044572828477268,-7.293181963577487,13.753526631558024,6.460344667980538
557,59.31748750007245,3.4094264076950385e+21,5.495327844242631,8.009216830501364,-7.301333422994875,13.730482750224091,6.429149327229216
558,59.50738517198908,3.4052374067884044e+21,5.463262181064402,7.974015547009144,-7.309409711884097,13.707557503715904,6.398147791831807
559,59.69789077804651,3.401017365492394e+21,5.431381590112888,7.9389678277070495,-7.317411281621311,13.684746008759761,6.36733472713845
560,59.88900626447146,3.396773579303311e+21,5.399685056471151,7.904073097448301,-7.325338581103027,13.662051712372396,6.336713131269368
561,60.08073358372128,3.392487265431087e+21,5.368171570075254,7.869330781086119,-7.333192056759463,13.639471167537074,6.306279110777611
562,60.2730746945038,3.38817863542195e+21,5.3368401257049225,7.834740878620503,-7.340972152567728,13.61700810852192,6.2760359559541925
563,60.466031561797436,3.3838381827635906e+21,5.305689722959311,7.800301664611114,-7.348679310064148,13.594656503047663,6.245977192983514
564,60.659606156871256,3.3794647224083446e+21,5.274719366248672,7.766011988764395,-7.356313968358158,13.572419223628238,6.2161052552700795
565,60.85380045730506,3.375069694238661e+21,5.24392806477696,7.731872426227123,-7.36387656414409,13.550293972252494,6.186417408108404
566,61.04861644700971,3.3706349714122075e+21,5.213314832524472,7.697881251558961,-7.371367531714815,13.52828477043995,6.156917238725135
567,61.244056116247286,3.366176784509654e+21,5.182878688235901,7.664039615053468,-7.378787302973932,13.506384724157147,6.127597421183215
568,61.440121461651415,3.361691240799088e+21,5.152618655399725,7.630345791270305,-7.386136307448695,13.48459641866663,6.098460111217935
569,61.636814486247715,3.357170953517665e+21,5.122533762237949,7.596798629915914,-7.393414972302458,13.46291899221422,6.069504019911762
570,61.834137199474256,3.352629997344435e+21,5.092623041687663,7.563398130990294,-7.400623722346731,13.44135416830828,6.0407304459615485
571,62.03209161720204,3.348054430923891e+21,5.062885531385435,7.5301425690531065,-7.4077629800546365,13.41989706367511,6.012134083620474
572,62.230679761755724,3.343453064196824e+21,5.0333202736511335,7.49703366954469,-7.414833165572318,13.398549401823077,5.983716236250759
573,62.42990366193408,3.3388288223663473e+21,5.003926315475694,7.464067981584368,-7.42183469673174,13.377311470003571,5.955476773271831
574,62.629765353030926,3.334168266338497e+21,4.974702708500202,7.431246655465699,-7.428767989062617,13.356183268216595,5.927415279153978
575,62.83026687685577,3.329488157924015e+21,4.945648509005732,7.398568540895125,-7.435633455804769,13.335161062194027,5.899527606389258
576,63.03141028175472,3.324777773509824e+21,4.916762777890642,7.366033637872645,-7.44243150792032,13.314246288192834,5.871814780272514
577,63.233197622631394,3.3200399808915875e+21,4.888044580663025,7.33364022095792,-7.449162554105351,13.29343837171023,5.8442758176048795
578,63.43563096096804,3.315283112023475e+21,4.859492987417905,7.3013888652977315,-7.455827000802254,13.27273903625458,5.816912035452326
579,63.63871236484634,3.3104890348551537e+21,4.831107072825409,7.2692778454517395,-7.462425252211348,13.252143398552183,5.789718146340835
580,63.84244390896883,3.305676189097297e+21,4.802885916113256,7.237305435979605,-7.4689577103029325,13.231653182111405,5.762695471808472
581,64.04682767467986,3.300837525578435e+21,4.774828601052089,7.205474512615227,-7.4754247748289036,13.211268386932245,5.735843612103341
