,freqs,ampl_over_asd,phi_inj,phi_npe_map,phi_npe_post_gr,phi_npe_post_mod,phi_npe_post
65,12.309142209669863,1.1914112724552154e+21,67.09443717473413,68.46846864990952,145.71099464942458,-78.95231660111254,66.75867804831204
66,12.34854842101528,1.2010493943670498e+21,66.70717852879768,68.07886325462619,145.14872468331674,-78.78320688316686,66.36551780014989
67,12.38808078652044,1.210689505611195e+21,66.32220197221253,67.69149912183083,144.58926002409248,-78.61431619594062,65.97494382815186
68,12.427739710052428,1.22026032259935e+21,65.93949391935226,67.30633662212779,144.03258624914045,-78.44560853438406,65.58697771475639
69,12.46752559677128,1.2298110192405604e+21,65.5590408642196,66.92337575551707,143.47868901117886,-78.2771049014429,65.20158410973596
70,12.507438853134085,1.2393512142360507e+21,65.18082938018073,66.54259890893394,142.92755403785878,-78.10882029922118,64.8187337386376
71,12.547479886899152,1.2488191996308323e+21,64.804846119092,66.1640016791122,142.3791671313751,-77.94074572645648,64.43842140491863
72,12.5876491071302,1.2582945153456055e+21,64.43107781153527,65.7875752595195,141.8335141680622,-77.77290818693614,64.06060598112607
73,12.627946924200497,1.2677231657570594e+21,64.05951126581995,65.41330203709109,141.2905810980201,-77.60528367729361,63.6852974207265
74,12.668373749797066,1.277122453447319e+21,63.69013336781823,65.04115999549603,140.75035394471465,-77.4378932004746,63.31246074424004
75,12.708929996924917,1.2865304256303803e+21,63.32293108048604,64.67114913473435,140.21281880459873,-77.27073975689996,62.94207904769877
76,12.74961607991123,1.2958586320963507e+21,62.95789144337888,64.30325624500747,139.6779618467222,-77.10381734572803,62.57414450099418
77,12.790432414409596,1.3051970181013756e+21,62.59500157235619,63.93746811651687,139.14576931235732,-76.93714396948369,62.20862534287363
78,12.831379417404293,1.3145086968821745e+21,62.23424865907141,63.57376273293159,138.61622751461218,-76.77071062690452,61.84551688770766
79,12.872457507214504,1.3237807545714596e+21,61.875619970539894,63.21214449751783,138.08932283806064,-76.60453232009456,61.484790517966076
80,12.913667103498607,1.3330645523009346e+21,61.51910284868859,62.85259579721087,137.56504173835177,-76.43861204947467,61.126429688877096
81,12.95500862725849,1.3422864826446426e+21,61.164684710202096,62.495090212413565,137.04337074185756,-76.27294381420319,60.77042692765437
82,12.9964825008438,1.351507812451941e+21,60.81235304559714,62.139632146392124,136.5242964452858,-76.10754861722582,60.41674782806
83,13.038089147956292,1.360718900938238e+21,60.46209541947482,61.78621279261417,136.00780551531108,-75.94241145643849,60.065394058872585
84,13.079828993654163,1.3698801138012127e+21,60.11389946943781,61.434810134748794,135.49388468821417,-75.77754133310367,59.716343355110496
85,13.121702464356364,1.3790550077319555e+21,59.767752906248326,61.085419769529786,134.98252076951135,-75.61294124764214,59.36957952186921
86,13.16370998784698,1.3881846529532976e+21,59.42364351298193,60.73802408389243,134.47370063359045,-75.44862020131634,59.02508043227411
87,13.205851993279607,1.3973022697190216e+21,59.08155914485957,60.392605464771975,133.96741122334674,-75.28456919286387,58.682842030482874
88,13.248128911181707,1.4064244880918593e+21,58.74148772894401,60.049168315434606,133.4636395498335,-75.1208122256512,58.34282732418228
89,13.290541173459028,1.4154867011136754e+21,58.40341726346197,59.70769061954941,132.96237269188734,-74.95734029841593,58.00503239347141
90,13.333089213400006,1.4245632370462297e+21,58.06733581753586,59.368176780382555,132.46359779578296,-74.79415941199964,57.669438383783316
91,13.375773465680219,1.433610467349599e+21,57.73323153087193,59.03060037833695,131.96730207487914,-74.63126956640237,57.33603250847678
92,13.418594366366772,1.442633643680953e+21,57.401092613154944,58.69494380034784,131.47347280925683,-74.46867976288654,57.004793046370295
93,13.461552352922821,1.4516714296590263e+21,57.070907343934536,58.361207046415245,130.9820973453797,-74.30638700103134,56.675710344348374
94,13.504647864211979,1.4606466221260097e+21,56.742664072143,58.0293769067406,130.49316309573797,-74.14438828041597,56.348774815322
95,13.547881340502839,1.4696330084827802e+21,56.41635121529546,57.69944897805772,130.00665753850404,-73.98270760440693,56.02394993409712
96,13.59125322347345,1.47860442320004e+21,56.09195725986596,57.37139684076949,129.52256821718697,-73.82132997090015,55.70123824628682
97,13.634763956215862,1.4875404988755613e+21,55.76947076018837,57.04522930140829,129.0408827402831,-73.66026438115807,55.38061835912504
98,13.678413983240608,1.496491762915256e+21,55.448880338604006,56.7209243436432,128.56158878095147,-73.4995108351807,55.06207794577077
99,13.722203750481267,1.5053951926490796e+21,55.13017468471236,56.39846435440946,128.08467407665128,-73.33907833423049,54.74559574242079
100,13.76613370529904,1.5142972213613544e+21,54.813342555240894,56.07785373697329,127.61012642882365,-73.17896687830742,54.43115955051623
101,13.810204296487282,1.5231982475738174e+21,54.49837277342084,55.759074878269914,127.13793370253984,-73.01916746614907,54.11876623639077
102,13.854415974276103,1.5320527484533098e+21,54.18525422882335,55.442114568500806,126.66808382617808,-72.8597011007011,53.808382725476974
103,13.898769190336989,1.5409228620978934e+21,53.873975877064304,55.12697280766595,126.2005647910878,-72.7005557802803,53.5000090108075
104,13.943264397787377,1.5497591685920774e+21,53.564526738899474,54.81361877290206,125.73536465125515,-72.54175250783234,53.19361214342281
105,13.987902051195306,1.558582526065838e+21,53.25689590067014,54.50207007727388,125.27247152297615,-72.3832822820948,52.88918924088135
106,14.03268260658408,1.5674172990387687e+21,52.951072513188144,54.19229149465192,124.81187358453157,-72.22513010096358,52.586743483567986
107,14.07760652143688,1.576194956148931e+21,52.647045791730314,53.88428302503618,124.35355907585918,-72.06732896906766,52.28623010679152
108,14.122674254701469,1.5849883485160237e+21,52.34480501578389,53.57803586189431,123.89751629822675,-71.90986388430298,51.98765241392377
109,14.167886266794891,1.5937615410728927e+21,52.044339528374465,53.27354119869391,123.44373361391432,-71.75273784709032,51.690995766824
110,14.213243019608143,1.602510408200316e+21,51.745638735949754,52.97078142237027,122.99219944589248,-71.59595685827131,51.396242587621174
111,14.258744976510906,1.6112753180216965e+21,51.44869210773756,52.66975653292339,122.54290227750414,-71.43952391826679,51.103378359237354
112,14.304392602356303,1.6199882029567855e+21,51.15348917578463,52.370440110756135,122.0958306521426,-71.28344202749757,50.812388624645024
113,14.35018636348561,1.6287094113800972e+21,50.860019534293876,52.07284536566708,121.65097317294351,-71.12770818554283,50.52326498740068
114,14.396126727733039,1.6374231227885397e+21,50.56827283935653,51.77694147479293,121.20831850246526,-70.9723283932442,50.23599010922106
115,14.442214164430515,1.6461014365997506e+21,50.27823880862527,51.48274164793224,120.76785536237642,-70.81729965018086,49.950555712195566
116,14.488449144412487,1.6547958588652116e+21,49.98990722099431,51.190210658955515,120.32957253315287,-70.66263695845689,49.666935574695984
117,14.534832140020699,1.6634519984059698e+21,49.703267916078985,50.899357314395154,119.89345885375937,-70.50831931512658,49.385139538632785
118,14.581363625109065,1.672104667500158e+21,49.41831079412398,50.61015959792021,119.45950322134625,-70.35437372397726,49.10512949736899
119,14.628044075048463,1.6807623101379256e+21,49.135025815417144,50.322617509530694,119.02769459094372,-70.2007911837465,48.82690340719722
120,14.674873966731623,1.689373779218059e+21,48.853403000125795,50.03671783942805,118.5980219751626,-70.04756869401348,48.55045328114912
121,14.721853778577977,1.6980020584619408e+21,48.57343242780469,49.752451781079905,118.17047444387956,-69.89471525604063,48.27575918783893
122,14.768983990538581,1.7066042985160557e+21,48.295104237307484,49.469806124687715,117.74504112395061,-69.74222786940716,48.002813254543454
123,14.81626508410098,1.7151921432955317e+21,48.018408626134715,49.18878087025147,117.32171119889976,-69.59012153621713,47.73158966268264
124,14.863697542294132,1.723796843604667e+21,47.74333585015972,48.90935840470643,116.90047390863037,-69.43838125436645,47.46209265426393
125,14.911281849693381,1.7323452885988134e+21,47.46987622355348,48.63152551825405,116.48131854912347,-69.28700402343433,47.19431452568914
126,14.959018492425358,1.7409103984090853e+21,47.198020118150865,48.35528221089433,116.06423447214563,-69.13601084636647,46.928223625779154
127,15.006907958172967,1.7494620732774933e+21,46.92775796324681,48.08061967609489,115.64921108495454,-68.9853897214796,46.66382136347494
128,15.054950736180391,1.757988439388237e+21,46.6590802453417,47.80752470405719,115.23623785001085,-68.8351556508778,46.40108219913306
129,15.10314731725805,1.7665320801674186e+21,46.391977507591214,47.535984084982665,114.82530428468208,-68.68528463119455,46.14001965348753
130,15.151498193787628,1.775032042532501e+21,46.1264403497573,47.26599781887131,114.416399960961,-68.535806666638,45.880593294323006
